Order ID,Order Date,Customer ID,Product Category,Sales,Profit,Quantity,Region,State,Ship Date
ORD-100275,2023-06-07,CUST-1691,Office Supplies,1256.47,384.35,1,South,Georgia,2023-06-09
ORD-100276,2023-01-30,CUST-1542,Office Supplies,1898.12,468.76,4,West,California,2023-01-31
ORD-100277,2024-08-08,CUST-2284,Office Supplies,1285.2,159.52,5,South,North Carolina,2024-08-12
ORD-100278,2024-10-19,CUST-1831,Furniture,504.86,132.93,8,East,Florida,2024-10-22
ORD-100279,2023-03-16,CUST-1951,Technology,333.0,28.98,6,West,California,2023-03-22
ORD-100280,2024-09-13,CUST-2762,Furniture,1725.74,75.4,7,Central,Minnesota,2024-09-15
ORD-100281,2023-05-14,CUST-1495,Furniture,1039.66,-54.29,2,Central,Minnesota,2023-05-21
ORD-100282,2023-10-01,CUST-2936,Furniture,298.94,-23.09,10,Central,Texas,2023-10-05
ORD-100283,2024-03-04,CUST-2476,Furniture,1630.69,522.13,4,West,Oregon,2024-03-06
ORD-100284,2023-06-13,CUST-2018,Technology,944.29,279.12,2,East,Virginia,2023-06-17
ORD-100285,2024-02-07,CUST-1722,Technology,1934.04,-6.16,1,East,Florida,2024-02-12
ORD-100286,2023-10-16,CUST-1963,Furniture,1767.03,343.54,9,South,North Carolina,2023-10-20
ORD-100287,2023-01-09,CUST-2489,Furniture,873.24,259.44,7,West,Washington,2023-01-16
ORD-100288,2024-01-10,CUST-1742,Office Supplies,121.29,18.54,5,East,New York,2024-01-11
ORD-100289,2023-03-17,CUST-2690,Office Supplies,911.7,134.42,10,East,Virginia,2023-03-21
ORD-100290,2023-05-02,CUST-1694,Office Supplies,799.93,206.14,6,West,Washington,2023-05-04
ORD-100291,2023-05-28,CUST-1092,Technology,1028.06,128.54,3,South,North Carolina,2023-05-30
ORD-100292,2024-12-31,CUST-2829,Office Supplies,1048.28,-34.57,3,East,Florida,2025-01-03
ORD-100293,2023-12-02,CUST-2514,Furniture,341.75,118.17,10,Central,Minnesota,2023-12-07
ORD-100294,2023-12-11,CUST-1613,Furniture,1074.03,235.14,1,East,Virginia,2023-12-16
ORD-100295,2024-01-13,CUST-1630,Office Supplies,237.02,20.73,1,South,Georgia,2024-01-16
ORD-100296,2024-09-03,CUST-2589,Office Supplies,1934.8,488.16,10,Central,Illinois,2024-09-07
ORD-100297,2023-08-22,CUST-2288,Office Supplies,1175.38,-27.35,10,West,California,2023-08-28
ORD-100298,2024-01-25,CUST-2434,Technology,499.55,78.76,4,South,Georgia,2024-01-27
ORD-100299,2023-01-20,CUST-1417,Furniture,849.18,72.89,9,Central,Minnesota,2023-01-24
ORD-100300,2024-09-18,CUST-2062,Technology,1460.26,317.75,9,South,Tennessee,2024-09-22
ORD-100301,2023-11-29,CUST-1354,Furniture,1060.44,43.68,9,East,Florida,2023-12-05
ORD-100302,2023-12-17,CUST-2394,Office Supplies,1358.22,394.49,5,Central,Minnesota,2023-12-22
ORD-100303,2024-09-16,CUST-1611,Technology,1915.53,48.95,5,Central,Texas,2024-09-20
ORD-100304,2023-10-23,CUST-1982,Furniture,1386.68,166.47,9,Central,Texas,2023-10-29
ORD-100305,2023-10-08,CUST-2834,Furniture,1155.48,166.89,6,West,Washington,2023-10-11
ORD-100306,2023-05-30,CUST-1709,Furniture,589.51,130.5,5,West,California,2023-06-02
ORD-100307,2024-05-05,CUST-2151,Office Supplies,1659.34,36.52,5,Central,Texas,2024-05-07
ORD-100308,2023-05-21,CUST-1103,Office Supplies,1486.96,11.42,9,South,North Carolina,2023-05-22
ORD-100309,2023-08-20,CUST-2469,Furniture,123.93,10.66,2,Central,Texas,2023-08-26
ORD-100310,2024-11-28,CUST-2902,Technology,30.26,4.47,7,West,Oregon,2024-12-05
ORD-100311,2024-10-30,CUST-1588,Furniture,1308.07,314.15,5,East,Florida,2024-11-03
ORD-100312,2024-10-23,CUST-2512,Office Supplies,1311.55,5.9,1,West,Washington,2024-10-24
ORD-100313,2023-06-29,CUST-2712,Furniture,1869.17,-156.35,8,West,Oregon,2023-07-03
ORD-100314,2023-07-10,CUST-2163,Office Supplies,1755.95,-168.27,2,Central,Illinois,2023-07-16
ORD-100315,2023-12-10,CUST-2011,Technology,1978.42,285.85,9,East,Florida,2023-12-13
ORD-100316,2024-04-24,CUST-2497,Furniture,1621.45,79.14,5,Central,Texas,2024-04-27
ORD-100317,2023-07-10,CUST-2381,Technology,687.48,22.52,3,South,Tennessee,2023-07-11
ORD-100318,2024-09-17,CUST-2055,Furniture,1796.14,488.81,2,South,Georgia,2024-09-24
ORD-100319,2024-02-15,CUST-1662,Technology,385.87,-14.17,1,West,Washington,2024-02-21
ORD-100320,2023-09-25,CUST-1675,Furniture,904.54,18.22,10,Central,Texas,2023-09-29
ORD-100321,2024-08-09,CUST-1127,Office Supplies,1314.29,278.3,2,Central,Illinois,2024-08-10
ORD-100322,2024-04-21,CUST-2833,Office Supplies,822.72,103.77,5,West,Oregon,2024-04-24
ORD-100323,2024-12-07,CUST-2258,Technology,1833.94,60.09,4,South,Georgia,2024-12-08
ORD-100324,2023-05-17,CUST-1765,Furniture,920.86,317.68,9,West,Oregon,2023-05-21
ORD-100325,2024-04-27,CUST-2560,Technology,1607.95,436.59,10,East,Virginia,2024-05-04
ORD-100326,2023-03-25,CUST-2878,Office Supplies,1065.78,66.93,2,East,Florida,2023-03-30
ORD-100327,2023-03-05,CUST-2099,Technology,1807.72,-16.32,3,East,Virginia,2023-03-12
ORD-100328,2023-12-02,CUST-2468,Office Supplies,894.84,184.46,8,East,Virginia,2023-12-09
ORD-100329,2023-04-04,CUST-2051,Furniture,1621.21,168.68,8,East,Florida,2023-04-09
ORD-100330,2024-07-31,CUST-2481,Technology,935.51,246.14,7,East,Virginia,2024-08-01
ORD-100331,2023-09-18,CUST-1092,Furniture,1496.69,239.83,6,West,California,2023-09-25
ORD-100332,2024-12-18,CUST-1141,Furniture,1988.36,637.39,1,East,Virginia,2024-12-19
ORD-100333,2023-10-21,CUST-2493,Office Supplies,1542.56,377.34,7,West,Oregon,2023-10-25
ORD-100334,2024-01-19,CUST-1769,Technology,1741.85,536.57,9,East,Florida,2024-01-23
ORD-100335,2023-05-17,CUST-1804,Office Supplies,254.89,88.39,3,Central,Minnesota,2023-05-23
ORD-100336,2023-08-17,CUST-1948,Office Supplies,1517.24,516.35,9,West,California,2023-08-24
ORD-100337,2024-03-10,CUST-1708,Technology,1650.25,18.78,5,East,New York,2024-03-15
ORD-100338,2023-07-13,CUST-2259,Technology,83.79,16.51,4,West,Washington,2023-07-19
ORD-100339,2023-07-31,CUST-2376,Office Supplies,1196.01,120.68,1,West,Washington,2023-08-01
ORD-100340,2023-09-08,CUST-1444,Technology,816.49,4.45,3,West,California,2023-09-14
ORD-100341,2024-05-30,CUST-1653,Office Supplies,1635.26,374.77,10,Central,Texas,2024-06-02
ORD-100342,2024-11-19,CUST-2352,Office Supplies,489.07,143.94,4,Central,Minnesota,2024-11-26
ORD-100343,2024-02-28,CUST-2801,Office Supplies,140.7,45.99,3,Central,Illinois,2024-03-02
ORD-100344,2024-10-03,CUST-1705,Office Supplies,1120.58,-88.42,7,East,New York,2024-10-09
ORD-100345,2024-06-21,CUST-1770,Technology,844.32,-27.74,9,South,Tennessee,2024-06-24
ORD-100346,2024-04-29,CUST-2650,Furniture,615.46,134.42,1,Central,Texas,2024-05-01
ORD-100347,2024-07-29,CUST-1497,Furniture,1123.43,-44.55,4,East,New York,2024-08-02
ORD-100348,2023-12-05,CUST-1189,Office Supplies,1846.01,519.12,4,West,Washington,2023-12-11
ORD-100349,2023-02-22,CUST-2789,Technology,1353.87,231.94,4,East,New York,2023-02-25
ORD-100350,2024-08-24,CUST-2780,Furniture,1126.52,130.37,5,South,Georgia,2024-08-30
ORD-100351,2023-01-16,CUST-2544,Furniture,1924.91,-90.87,4,Central,Texas,2023-01-18
ORD-100352,2024-12-13,CUST-2130,Furniture,424.94,132.5,5,South,Tennessee,2024-12-18
ORD-100353,2024-01-25,CUST-1736,Office Supplies,1304.47,50.6,8,East,Virginia,2024-01-29
ORD-100354,2024-04-22,CUST-2872,Technology,949.59,263.87,6,South,Tennessee,2024-04-23
ORD-100355,2023-11-17,CUST-1298,Technology,1133.8,-0.48,5,West,California,2023-11-21
ORD-100356,2024-07-20,CUST-1401,Furniture,1445.62,47.47,4,South,North Carolina,2024-07-25
ORD-100357,2024-01-24,CUST-2402,Furniture,1008.62,196.25,5,Central,Texas,2024-01-29
ORD-100358,2024-05-15,CUST-2500,Furniture,1484.4,159.38,3,South,Georgia,2024-05-21
ORD-100359,2023-05-24,CUST-2110,Office Supplies,986.87,308.5,1,East,Virginia,2023-05-30
ORD-100360,2024-06-20,CUST-2565,Technology,1891.47,379.61,7,West,Washington,2024-06-21
ORD-100361,2023-05-21,CUST-1018,Technology,478.24,104.36,9,South,Georgia,2023-05-28
ORD-100362,2024-04-11,CUST-2262,Furniture,1243.31,248.71,8,West,California,2024-04-14
ORD-100363,2023-01-17,CUST-2084,Office Supplies,1112.25,-105.29,5,East,Virginia,2023-01-18
ORD-100364,2024-07-02,CUST-1881,Technology,1014.39,217.12,2,West,California,2024-07-05
ORD-100365,2023-04-09,CUST-1516,Furniture,497.12,88.94,5,West,Oregon,2023-04-14
ORD-100366,2024-02-11,CUST-1498,Office Supplies,1919.41,204.51,4,Central,Minnesota,2024-02-12
ORD-100367,2023-11-04,CUST-2555,Technology,1314.4,376.18,2,West,Washington,2023-11-10
ORD-100368,2024-02-20,CUST-1019,Office Supplies,1114.35,-83.3,3,East,New York,2024-02-24
ORD-100369,2023-03-26,CUST-2757,Technology,1296.92,63.64,9,East,New York,2023-03-30
ORD-100370,2023-02-13,CUST-2160,Furniture,1804.52,381.71,5,Central,Texas,2023-02-15
ORD-100371,2023-02-17,CUST-2154,Office Supplies,1852.66,564.49,1,South,Georgia,2023-02-18
ORD-100372,2023-07-03,CUST-1295,Office Supplies,51.0,-0.35,7,Central,Minnesota,2023-07-10
ORD-100373,2023-03-20,CUST-2739,Furniture,1136.64,176.19,9,West,Oregon,2023-03-23
ORD-100374,2023-12-06,CUST-2483,Technology,297.1,102.44,9,South,Tennessee,2023-12-10
ORD-100375,2023-12-21,CUST-1697,Office Supplies,885.43,245.62,10,West,Washington,2023-12-22
ORD-100376,2024-09-01,CUST-1922,Furniture,78.66,1.81,4,Central,Minnesota,2024-09-05
ORD-100377,2023-12-31,CUST-2353,Furniture,875.06,180.14,2,East,New York,2024-01-05
ORD-100378,2024-09-25,CUST-1315,Furniture,1431.95,-90.33,3,Central,Texas,2024-09-28
ORD-100379,2024-02-03,CUST-1631,Furniture,230.97,-22.56,6,Central,Minnesota,2024-02-06
ORD-100380,2023-10-04,CUST-2140,Office Supplies,192.85,18.12,9,West,Oregon,2023-10-05
ORD-100381,2024-02-22,CUST-2222,Office Supplies,197.45,29.5,6,West,California,2024-02-23
ORD-100382,2024-01-30,CUST-2484,Office Supplies,839.34,210.36,4,Central,Illinois,2024-01-31
ORD-100383,2024-08-08,CUST-1550,Furniture,1376.93,-32.67,5,West,Oregon,2024-08-13
ORD-100384,2024-05-19,CUST-1613,Furniture,351.07,8.49,2,West,Washington,2024-05-21
ORD-100385,2024-01-05,CUST-2262,Technology,1447.38,178.19,8,Central,Texas,2024-01-08
ORD-100386,2023-04-20,CUST-2723,Office Supplies,33.4,2.61,7,Central,Illinois,2023-04-22
ORD-100387,2023-12-04,CUST-2333,Office Supplies,872.62,236.12,3,Central,Minnesota,2023-12-08
ORD-100388,2023-11-04,CUST-1643,Technology,1895.61,-18.23,7,South,North Carolina,2023-11-07
ORD-100389,2023-11-23,CUST-2179,Technology,1396.02,168.85,6,South,Tennessee,2023-11-26
ORD-100390,2024-01-21,CUST-1409,Office Supplies,742.73,237.25,9,East,New York,2024-01-24
ORD-100391,2023-07-04,CUST-2931,Office Supplies,73.29,16.65,4,East,Virginia,2023-07-10
ORD-100392,2024-03-24,CUST-2736,Furniture,1665.94,-114.75,8,Central,Illinois,2024-03-31
ORD-100393,2023-05-23,CUST-2464,Furniture,499.2,98.04,7,Central,Illinois,2023-05-29
ORD-100394,2023-03-17,CUST-2037,Office Supplies,968.88,77.86,7,South,North Carolina,2023-03-21
ORD-100395,2024-07-10,CUST-2216,Office Supplies,1409.24,374.2,2,Central,Minnesota,2024-07-11
ORD-100396,2023-04-22,CUST-2325,Office Supplies,1322.05,79.0,1,Central,Texas,2023-04-29
ORD-100397,2024-07-30,CUST-1679,Furniture,1300.55,435.77,2,South,Georgia,2024-08-05
ORD-100398,2023-01-11,CUST-2142,Office Supplies,459.56,108.49,10,Central,Illinois,2023-01-12
ORD-100399,2023-08-15,CUST-2205,Office Supplies,794.45,196.67,9,Central,Minnesota,2023-08-19
ORD-100400,2023-06-04,CUST-2885,Technology,975.89,32.15,2,West,California,2023-06-07
ORD-100401,2023-05-26,CUST-2067,Furniture,699.27,176.86,6,Central,Illinois,2023-05-29
ORD-100402,2024-05-02,CUST-1137,Furniture,1449.55,150.18,1,East,Florida,2024-05-03
ORD-100403,2024-12-28,CUST-2386,Technology,1701.38,325.96,4,West,California,2024-12-29
ORD-100404,2024-06-12,CUST-2962,Furniture,337.07,51.21,4,East,Virginia,2024-06-14
ORD-100405,2024-02-19,CUST-1810,Technology,389.05,76.17,10,West,Oregon,2024-02-25
ORD-100406,2023-07-22,CUST-1439,Technology,870.51,-85.31,5,South,North Carolina,2023-07-26
ORD-100407,2024-12-21,CUST-2099,Technology,1163.15,302.16,6,West,Washington,2024-12-28
ORD-100408,2023-11-30,CUST-2002,Office Supplies,245.63,49.57,6,East,Florida,2023-12-02
ORD-100409,2024-09-03,CUST-1720,Furniture,797.24,-38.74,10,South,North Carolina,2024-09-07
ORD-100410,2023-06-26,CUST-2258,Office Supplies,1417.86,47.99,2,South,Georgia,2023-07-03
ORD-100411,2024-11-19,CUST-1374,Furniture,253.37,9.48,3,Central,Minnesota,2024-11-21
ORD-100412,2024-06-07,CUST-1866,Technology,1200.92,190.54,8,East,New York,2024-06-11
ORD-100413,2024-10-12,CUST-1354,Office Supplies,1839.94,586.6,3,South,Tennessee,2024-10-17
ORD-100414,2024-05-16,CUST-2268,Technology,390.46,108.9,6,West,Oregon,2024-05-19
ORD-100415,2023-01-10,CUST-2150,Office Supplies,406.35,29.57,8,West,Oregon,2023-01-14
ORD-100416,2024-02-23,CUST-2000,Technology,842.95,234.3,2,East,Florida,2024-02-29
ORD-100417,2024-08-01,CUST-2101,Furniture,598.34,14.17,3,Central,Texas,2024-08-02
ORD-100418,2024-04-13,CUST-2046,Technology,1549.64,190.44,10,South,Tennessee,2024-04-18
ORD-100419,2023-04-27,CUST-2684,Technology,1650.1,107.4,8,East,Virginia,2023-04-30
ORD-100420,2024-07-13,CUST-2538,Technology,222.78,60.94,5,East,New York,2024-07-15
ORD-100421,2023-02-03,CUST-1899,Technology,710.18,189.99,4,Central,Illinois,2023-02-07
ORD-100422,2023-08-03,CUST-2455,Office Supplies,1184.09,68.42,7,South,Tennessee,2023-08-10
ORD-100423,2023-06-19,CUST-2649,Technology,1574.0,418.82,10,West,Oregon,2023-06-24
ORD-100424,2023-12-26,CUST-2441,Furniture,1201.78,-29.12,5,Central,Illinois,2023-12-31
ORD-100425,2024-08-09,CUST-1195,Technology,1971.27,405.46,7,East,Virginia,2024-08-12
ORD-100426,2023-03-02,CUST-1511,Technology,271.24,78.59,6,South,Georgia,2023-03-05
ORD-100427,2023-09-11,CUST-2295,Furniture,797.55,-28.73,7,South,Georgia,2023-09-18
ORD-100428,2024-01-20,CUST-1190,Furniture,1274.58,377.35,9,West,Washington,2024-01-24
ORD-100429,2023-10-12,CUST-2191,Technology,920.3,110.09,2,Central,Minnesota,2023-10-18
ORD-100430,2024-04-14,CUST-2629,Office Supplies,1400.63,395.74,7,South,Georgia,2024-04-20
ORD-100431,2023-08-12,CUST-1580,Furniture,999.54,45.27,9,Central,Texas,2023-08-16
ORD-100432,2024-08-14,CUST-2831,Office Supplies,1707.8,435.04,1,South,North Carolina,2024-08-16
ORD-100433,2023-02-17,CUST-1254,Technology,1572.1,167.92,8,South,Georgia,2023-02-18
ORD-100434,2024-04-12,CUST-1270,Office Supplies,420.59,88.27,5,East,New York,2024-04-13
ORD-100435,2023-06-12,CUST-1168,Furniture,204.81,12.74,3,Central,Illinois,2023-06-19
ORD-100436,2023-02-23,CUST-1479,Furniture,624.91,134.2,2,South,Georgia,2023-02-27
ORD-100437,2024-12-21,CUST-2215,Technology,442.57,-28.73,9,West,California,2024-12-22
ORD-100438,2024-11-27,CUST-1246,Furniture,35.96,1.96,3,West,California,2024-12-01
ORD-100439,2024-05-04,CUST-1209,Technology,778.48,178.15,6,Central,Texas,2024-05-05
ORD-100440,2024-01-12,CUST-2790,Technology,777.79,206.9,3,West,Oregon,2024-01-15
ORD-100441,2023-03-12,CUST-1901,Furniture,36.78,7.08,4,South,North Carolina,2023-03-17
ORD-100442,2024-10-05,CUST-1906,Technology,1841.39,326.36,2,West,Oregon,2024-10-11
ORD-100443,2023-04-13,CUST-2972,Furniture,1187.36,86.46,6,West,Washington,2023-04-15
ORD-100444,2023-05-24,CUST-2230,Office Supplies,1296.35,15.14,10,Central,Illinois,2023-05-26
ORD-100445,2023-10-19,CUST-2793,Furniture,73.11,20.56,4,South,Tennessee,2023-10-26
ORD-100446,2024-06-14,CUST-2323,Technology,393.52,30.02,4,East,Virginia,2024-06-19
ORD-100447,2024-05-21,CUST-1145,Office Supplies,497.34,93.07,1,West,Washington,2024-05-25
ORD-100448,2024-01-05,CUST-1861,Furniture,785.94,218.13,9,West,Oregon,2024-01-08
ORD-100449,2024-11-30,CUST-1034,Office Supplies,1909.82,471.09,2,East,Florida,2024-12-02
ORD-100450,2023-01-15,CUST-2616,Furniture,98.86,-7.2,9,Central,Texas,2023-01-18
ORD-100451,2023-10-21,CUST-2437,Furniture,1012.08,87.99,2,South,Tennessee,2023-10-27
ORD-100452,2024-10-17,CUST-1634,Technology,1239.77,30.82,9,East,Virginia,2024-10-22
ORD-100453,2023-07-28,CUST-2299,Office Supplies,1082.05,82.05,2,West,Oregon,2023-08-04
ORD-100454,2023-11-14,CUST-1118,Technology,1465.32,411.62,2,East,New York,2023-11-20
ORD-100455,2024-03-20,CUST-2364,Office Supplies,1232.35,-92.72,3,East,Florida,2024-03-21
ORD-100456,2023-05-03,CUST-2016,Furniture,291.68,-27.68,9,South,Tennessee,2023-05-04
ORD-100457,2024-06-13,CUST-2535,Furniture,533.31,35.91,2,South,Tennessee,2024-06-20
ORD-100458,2023-01-31,CUST-2458,Office Supplies,558.52,-39.8,2,East,New York,2023-02-03
ORD-100459,2024-05-23,CUST-2160,Technology,733.05,91.5,6,East,Virginia,2024-05-27
ORD-100460,2023-06-11,CUST-1236,Technology,1790.65,364.14,9,West,Washington,2023-06-14
ORD-100461,2023-01-03,CUST-1784,Technology,504.21,56.62,3,West,California,2023-01-04
ORD-100462,2023-02-06,CUST-1659,Technology,1486.52,131.88,7,South,Tennessee,2023-02-11
ORD-100463,2023-11-24,CUST-2378,Technology,1151.64,-53.29,3,West,Washington,2023-11-27
ORD-100464,2023-08-17,CUST-1141,Furniture,1963.2,646.55,5,East,Virginia,2023-08-24
ORD-100465,2023-11-15,CUST-1410,Furniture,1115.12,-107.51,10,West,Washington,2023-11-18
ORD-100466,2023-11-08,CUST-2990,Furniture,500.32,32.88,4,South,North Carolina,2023-11-14
ORD-100467,2024-07-13,CUST-1048,Technology,318.12,101.66,9,Central,Texas,2024-07-20
ORD-100468,2023-12-21,CUST-1002,Office Supplies,1756.85,576.15,7,South,Tennessee,2023-12-27
ORD-100469,2023-11-11,CUST-2007,Technology,1069.03,7.67,3,Central,Texas,2023-11-12
ORD-100470,2024-12-29,CUST-2731,Office Supplies,106.92,0.45,7,West,Washington,2025-01-01
ORD-100471,2024-12-18,CUST-1195,Office Supplies,1949.62,-120.47,3,East,Florida,2024-12-21
ORD-100472,2024-10-14,CUST-1890,Office Supplies,168.16,26.15,3,East,New York,2024-10-21
ORD-100473,2023-08-31,CUST-1804,Office Supplies,1704.81,539.95,6,Central,Illinois,2023-09-03
ORD-100474,2023-11-22,CUST-1278,Office Supplies,482.55,156.64,2,Central,Illinois,2023-11-26
ORD-100475,2023-06-09,CUST-1247,Office Supplies,910.14,37.6,6,West,Oregon,2023-06-10
ORD-100476,2023-08-01,CUST-1185,Technology,937.43,265.87,5,Central,Illinois,2023-08-05
ORD-100477,2024-12-22,CUST-1671,Technology,99.85,27.58,2,South,North Carolina,2024-12-28
ORD-100478,2024-12-29,CUST-1612,Furniture,804.56,-62.73,3,Central,Minnesota,2024-12-31
ORD-100479,2023-02-01,CUST-1193,Furniture,1120.79,165.38,2,East,Florida,2023-02-05
ORD-100480,2023-05-24,CUST-1455,Technology,142.1,35.73,4,West,California,2023-05-25
ORD-100481,2024-02-15,CUST-2192,Office Supplies,1267.99,241.06,5,South,Georgia,2024-02-18
ORD-100482,2023-03-18,CUST-2657,Technology,411.55,78.48,2,West,Washington,2023-03-19
ORD-100483,2023-12-06,CUST-2892,Office Supplies,1885.72,-145.6,7,West,California,2023-12-07
ORD-100484,2024-02-09,CUST-1724,Technology,777.8,71.56,3,West,California,2024-02-13
ORD-100485,2023-10-09,CUST-2268,Office Supplies,1769.18,-149.33,4,East,Florida,2023-10-12
ORD-100486,2024-10-24,CUST-1124,Technology,835.74,123.53,5,East,Florida,2024-10-27
ORD-100487,2024-01-28,CUST-2076,Technology,414.93,123.69,9,East,New York,2024-01-30
ORD-100488,2023-01-20,CUST-1992,Furniture,731.04,106.02,10,South,Tennessee,2023-01-24
ORD-100489,2024-05-29,CUST-2222,Technology,555.46,-49.03,1,East,New York,2024-06-01
ORD-100490,2023-10-15,CUST-1476,Technology,1068.28,261.81,2,East,Florida,2023-10-16
ORD-100491,2023-09-11,CUST-2878,Office Supplies,547.72,146.42,1,Central,Texas,2023-09-17
ORD-100492,2023-08-13,CUST-2731,Technology,722.51,200.6,3,East,New York,2023-08-18
ORD-100493,2023-08-31,CUST-2871,Office Supplies,1616.3,345.78,1,Central,Minnesota,2023-09-05
ORD-100494,2024-12-21,CUST-2153,Technology,1896.17,291.3,8,Central,Minnesota,2024-12-27
ORD-100495,2024-07-09,CUST-1476,Office Supplies,991.06,-58.85,4,West,Oregon,2024-07-12
ORD-100496,2023-01-21,CUST-1412,Technology,21.35,6.68,6,East,Florida,2023-01-26
ORD-100497,2023-07-01,CUST-2443,Technology,137.92,-4.62,2,Central,Minnesota,2023-07-08
ORD-100498,2024-06-22,CUST-2929,Office Supplies,1921.91,130.91,7,Central,Minnesota,2024-06-29
ORD-100499,2024-08-23,CUST-1322,Office Supplies,617.5,-23.83,7,Central,Minnesota,2024-08-24
ORD-100500,2024-10-16,CUST-2150,Office Supplies,648.22,141.46,10,South,Georgia,2024-10-20
ORD-100501,2024-01-01,CUST-1628,Office Supplies,1186.12,-25.02,5,South,Georgia,2024-01-03
ORD-100502,2023-05-11,CUST-2173,Furniture,23.56,5.09,10,South,Tennessee,2023-05-13
ORD-100503,2023-02-03,CUST-2252,Technology,650.07,171.59,10,South,North Carolina,2023-02-05
ORD-100504,2023-04-17,CUST-1710,Furniture,675.71,-43.91,3,West,Oregon,2023-04-21
ORD-100505,2024-10-13,CUST-1687,Furniture,1346.65,307.28,1,South,Tennessee,2024-10-14
ORD-100506,2023-09-29,CUST-2611,Technology,1392.49,80.37,1,Central,Texas,2023-10-01
ORD-100507,2023-02-19,CUST-2811,Furniture,1470.52,494.24,8,East,Florida,2023-02-23
ORD-100508,2024-01-23,CUST-2615,Office Supplies,763.19,208.32,4,East,Virginia,2024-01-26
ORD-100509,2023-06-16,CUST-1041,Furniture,1602.41,-136.15,5,West,Washington,2023-06-20
ORD-100510,2023-04-18,CUST-2499,Technology,356.81,24.6,9,Central,Minnesota,2023-04-19
ORD-100511,2023-04-06,CUST-2442,Technology,1970.85,595.1,7,South,North Carolina,2023-04-09
ORD-100512,2024-10-31,CUST-1207,Furniture,1781.71,-52.21,4,South,North Carolina,2024-11-02
ORD-100513,2023-07-14,CUST-2106,Furniture,1117.14,353.58,5,South,Tennessee,2023-07-18
ORD-100514,2023-11-01,CUST-2720,Furniture,118.28,18.61,3,West,Washington,2023-11-03
ORD-100515,2023-02-25,CUST-2355,Office Supplies,866.66,28.21,10,West,California,2023-02-28
ORD-100516,2024-05-06,CUST-1597,Technology,70.96,-1.64,8,West,Washington,2024-05-08
ORD-100517,2023-04-29,CUST-1542,Technology,952.47,288.31,9,East,New York,2023-05-02
ORD-100518,2024-02-01,CUST-1912,Technology,1773.28,117.45,5,Central,Minnesota,2024-02-03
ORD-100519,2024-03-26,CUST-1126,Technology,467.96,9.76,2,Central,Illinois,2024-03-30
ORD-100520,2023-03-29,CUST-2549,Office Supplies,1620.2,139.81,4,Central,Minnesota,2023-04-04
